,0,1,2,3
16049,005565.jpg,0,front,0.99953413
16050,028629.jpg,6,right-front,0.707855284
16051,010081.jpg,0,front,0.861103356
16052,029890.jpg,5,right,0.930850327
16053,030069.jpg,0,front,0.991362154
16054,007018.jpg,6,right-front,0.999165893
16055,001989.jpg,0,front,0.999418616
16056,002576.jpg,3,left-front,0.998235226
16057,004511.jpg,0,front,0.53512615
16058,031191.jpg,0,front,0.999886632
16059,002706.jpg,0,front,0.974319935
16060,019855.jpg,4,left-rear,0.99565804
16061,029306.jpg,3,left-front,0.543492734
16062,022347.jpg,6,right-front,0.998957992
16063,029732.jpg,1,rear,0.999731481
16064,007394.jpg,3,left-front,0.70011735
16065,035684.jpg,3,left-front,0.964987457
16066,012194.jpg,2,left,0.962306976
16067,010393.jpg,4,left-rear,0.491433471
16068,022367.jpg,4,left-rear,0.999858141
16069,002168.jpg,5,right,0.97820425
16070,022291.jpg,5,right,0.999815285
16071,015905.jpg,2,left,0.999628067
16072,015460.jpg,1,rear,0.999981523
16073,015118.jpg,6,right-front,0.998545289
16074,011885.jpg,3,left-front,0.992198408
16075,022461.jpg,3,left-front,0.996691227
16076,012290.jpg,4,left-rear,0.913378835
16077,027035.jpg,2,left,0.429653764
16078,035373.jpg,0,front,0.946022332
16079,023029.jpg,0,front,0.633155465
16080,007415.jpg,4,left-rear,0.855079889
16081,031741.jpg,5,right,0.90729475
16082,029340.jpg,0,front,0.850469768
16083,001735.jpg,4,left-rear,0.998751998
16084,029986.jpg,0,front,0.996911705
16085,032644.jpg,6,right-front,0.999944448
16086,028841.jpg,6,right-front,0.967768192
16087,015018.jpg,6,right-front,0.907709301
16088,025150.jpg,3,left-front,0.999931455
16089,033469.jpg,4,left-rear,0.999847293
16090,021434.jpg,0,front,0.982188642
16091,015958.jpg,4,left-rear,0.999754369
16092,025560.jpg,4,left-rear,0.987910986
16093,012962.jpg,4,left-rear,0.999963403
16094,020169.jpg,3,left-front,0.98532176
16095,028453.jpg,4,left-rear,0.998537421
16096,028772.jpg,0,front,0.99980849
16097,023963.jpg,5,right,0.916151047
16098,010898.jpg,3,left-front,0.979466558
16099,017398.jpg,4,left-rear,0.993591368
16100,012856.jpg,2,left,0.999548733
16101,008607.jpg,1,rear,0.899379432
16102,026936.jpg,0,front,0.958618641
16103,025097.jpg,6,right-front,0.999876142
16104,003942.jpg,6,right-front,0.999727309
16105,018332.jpg,0,front,0.998155177
16106,017371.jpg,5,right,0.77249229
16107,015375.jpg,1,rear,0.99948585
16108,034474.jpg,4,left-rear,0.989820123
16109,009268.jpg,0,front,0.748884499
16110,003811.jpg,6,right-front,0.987645924
16111,034767.jpg,1,rear,0.825171947
16112,016839.jpg,3,left-front,0.998687565
16113,003834.jpg,1,rear,0.961314797
16114,017750.jpg,0,front,0.992931724
16115,021389.jpg,6,right-front,0.994298697
16116,036547.jpg,7,right-rear,0.979125857
16117,003959.jpg,6,right-front,0.999878764
16118,003630.jpg,0,front,0.969721079
16119,028820.jpg,6,right-front,0.995712757
16120,008126.jpg,1,rear,0.477089196
16121,023269.jpg,4,left-rear,0.99436909
16122,008302.jpg,2,left,0.999611914
16123,030565.jpg,6,right-front,0.634963572
16124,004948.jpg,3,left-front,0.977161944
16125,005617.jpg,3,left-front,0.995017111
16126,003299.jpg,0,front,0.999418259
16127,000279.jpg,6,right-front,0.999684572
16128,014985.jpg,4,left-rear,0.99104768
16129,004498.jpg,4,left-rear,0.991710484
16130,000603.jpg,5,right,0.997248352
16131,016733.jpg,1,rear,0.999472439
16132,035002.jpg,7,right-rear,0.714873672
16133,032236.jpg,6,right-front,0.918725014
16134,034413.jpg,0,front,0.99382174
16135,010425.jpg,5,right,0.973402679
16136,008179.jpg,4,left-rear,0.365926206
16137,026847.jpg,4,left-rear,0.999347627
16138,035343.jpg,6,right-front,0.972995639
16139,002841.jpg,4,left-rear,0.999805629
16140,022743.jpg,7,right-rear,0.843353331
16141,028586.jpg,1,rear,0.999939203
16142,023982.jpg,3,left-front,0.992731512
16143,026414.jpg,1,rear,0.999426603
16144,032286.jpg,5,right,0.828357816
16145,035419.jpg,3,left-front,0.983807504
16146,017156.jpg,0,front,0.85813272
16147,001230.jpg,6,right-front,0.801907539
16148,028443.jpg,3,left-front,0.988393486
16149,008587.jpg,3,left-front,0.999812186
16150,013036.jpg,0,front,0.998157561
16151,013843.jpg,7,right-rear,0.587566435
16152,006505.jpg,1,rear,0.9986853
16153,004628.jpg,7,right-rear,0.900098443
16154,000297.jpg,3,left-front,0.999699593
16155,018301.jpg,3,left-front,0.959163189
16156,019313.jpg,0,front,0.994784176
16157,027926.jpg,4,left-rear,0.983718932
16158,000982.jpg,4,left-rear,0.947280884
16159,016938.jpg,0,front,0.993781149
16160,018520.jpg,6,right-front,0.999872804
16161,009828.jpg,3,left-front,0.999422669
16162,003400.jpg,4,left-rear,0.998319924
16163,012639.jpg,1,rear,0.933361292
16164,018712.jpg,5,right,0.997617006
16165,001186.jpg,2,left,0.99677676
16166,014783.jpg,0,front,0.642865777
16167,011262.jpg,4,left-rear,0.99643302
16168,026796.jpg,6,right-front,0.837211251
16169,013832.jpg,3,left-front,0.369884521
16170,011740.jpg,0,front,0.359601289
16171,019383.jpg,0,front,0.989228487
16172,019333.jpg,1,rear,0.999978662
16173,036298.jpg,6,right-front,0.527137518
16174,016986.jpg,4,left-rear,0.976972699
16175,020714.jpg,5,right,0.98938787
16176,003035.jpg,3,left-front,0.999296665
16177,016633.jpg,4,left-rear,0.999985099
16178,018363.jpg,0,front,0.560366035
16179,024630.jpg,1,rear,0.930116177
16180,016775.jpg,1,rear,0.997362912
16181,034408.jpg,6,right-front,0.999914646
16182,027793.jpg,0,front,0.999738872
16183,006671.jpg,0,front,0.755816519
16184,000206.jpg,1,rear,0.998805523
16185,025952.jpg,4,left-rear,0.999977708
16186,034117.jpg,0,front,0.998903155
16187,028699.jpg,0,front,0.99963057
16188,026416.jpg,0,front,0.991967142
16189,016716.jpg,4,left-rear,0.920766354
16190,011011.jpg,4,left-rear,0.999772727
16191,027077.jpg,1,rear,0.99965632
16192,010980.jpg,0,front,0.997467756
16193,033357.jpg,6,right-front,0.999751031
16194,000166.jpg,6,right-front,0.998932779
16195,008896.jpg,4,left-rear,0.99922657
16196,007676.jpg,0,front,0.964834869
16197,013653.jpg,3,left-front,0.970915854
16198,034875.jpg,3,left-front,0.995185554
16199,029146.jpg,6,right-front,0.995503724
16200,000947.jpg,2,left,0.926784873
16201,014089.jpg,3,left-front,0.999981523
16202,022287.jpg,0,front,0.975163043
16203,015077.jpg,6,right-front,0.999881148
16204,004872.jpg,0,front,0.925015569
16205,035237.jpg,4,left-rear,0.99089092
16206,000230.jpg,0,front,0.999860644
16207,012097.jpg,4,left-rear,0.584546387
16208,008298.jpg,0,front,0.98847872
16209,032080.jpg,6,right-front,0.999343455
16210,022826.jpg,6,right-front,0.993387818
16211,028140.jpg,6,right-front,0.803474486
16212,032305.jpg,1,rear,0.838589072
16213,031689.jpg,6,right-front,0.898291588
16214,008966.jpg,1,rear,0.999792397
16215,016027.jpg,2,left,0.993642688
16216,004288.jpg,5,right,0.459442765
16217,010737.jpg,3,left-front,0.895295262
16218,017230.jpg,2,left,0.984679401
16219,010807.jpg,3,left-front,0.991197646
16220,019640.jpg,1,rear,0.999963522
16221,024788.jpg,4,left-rear,0.994613588
16222,032825.jpg,1,rear,0.822680712
16223,008726.jpg,0,front,0.997138977
16224,024669.jpg,4,left-rear,0.991990745
16225,012658.jpg,0,front,0.972889125
16226,007512.jpg,4,left-rear,0.966557682
16227,007005.jpg,3,left-front,0.992616475
16228,007003.jpg,0,front,0.996765614
16229,032033.jpg,6,right-front,0.94325453
16230,000176.jpg,3,left-front,0.863832831
16231,013020.jpg,4,left-rear,0.995463669
16232,008680.jpg,3,left-front,0.818601727
16233,022933.jpg,0,front,0.997057915
16234,025561.jpg,1,rear,0.982607663
16235,003350.jpg,0,front,0.85359931
16236,029698.jpg,7,right-rear,0.958556652
16237,023590.jpg,1,rear,0.538121819
16238,021105.jpg,4,left-rear,0.959502637
16239,029577.jpg,3,left-front,0.993429244
16240,011053.jpg,4,left-rear,0.999930143
16241,003386.jpg,1,rear,0.974014461
16242,022938.jpg,4,left-rear,0.638768435
16243,008301.jpg,6,right-front,0.999938011
16244,020508.jpg,0,front,0.995776892
16245,001695.jpg,1,rear,0.904891729
16246,035611.jpg,2,left,0.609480321
16247,002443.jpg,3,left-front,0.990324974
16248,030241.jpg,3,left-front,0.999982357
16249,035075.jpg,4,left-rear,0.999958277
16250,030762.jpg,1,rear,0.999908805
16251,032802.jpg,4,left-rear,0.986247241
16252,008835.jpg,4,left-rear,0.532829642
16253,000883.jpg,2,left,0.842157006
16254,023895.jpg,0,front,0.961382031
16255,025498.jpg,3,left-front,0.500740647
16256,019608.jpg,0,front,0.999949813
16257,027657.jpg,6,right-front,0.999693513
16258,011555.jpg,1,rear,0.90499872
16259,014789.jpg,5,right,0.572026372
16260,022888.jpg,0,front,0.946683586
16261,005697.jpg,3,left-front,0.763911068
16262,026411.jpg,7,right-rear,0.970662832
16263,031635.jpg,1,rear,0.987575769
16264,016972.jpg,0,front,0.997876406
16265,026857.jpg,7,right-rear,0.923133492
16266,030963.jpg,2,left,0.997290671
16267,022398.jpg,0,front,0.999901891
16268,016630.jpg,3,left-front,0.958399713
16269,009542.jpg,3,left-front,0.996541917
16270,020771.jpg,1,rear,0.999826372
16271,025388.jpg,6,right-front,0.61200738
16272,033515.jpg,4,left-rear,0.996712446
16273,030207.jpg,4,left-rear,0.979243815
16274,032788.jpg,7,right-rear,0.578988254
16275,006736.jpg,0,front,0.53468591
16276,006313.jpg,1,rear,0.997561812
16277,031219.jpg,6,right-front,0.998680413
16278,021211.jpg,1,rear,0.998546898
16279,036324.jpg,5,right,0.993359506
16280,031833.jpg,2,left,0.961336374
16281,033728.jpg,1,rear,0.997850657
16282,007636.jpg,4,left-rear,0.999210835
16283,032903.jpg,5,right,0.965472698
16284,013802.jpg,1,rear,0.996225715
16285,018982.jpg,3,left-front,0.942362845
16286,017805.jpg,6,right-front,0.999710619
16287,033553.jpg,2,left,0.6218099
16288,033229.jpg,6,right-front,0.999902368
16289,004251.jpg,3,left-front,0.996189058
16290,008022.jpg,6,right-front,0.730302513
16291,034676.jpg,0,front,0.999370515
16292,016081.jpg,4,left-rear,0.99957484
16293,018781.jpg,4,left-rear,0.958986759
16294,024898.jpg,7,right-rear,0.996781707
16295,017316.jpg,5,right,0.961858034
16296,020951.jpg,4,left-rear,0.99992919
16297,008155.jpg,4,left-rear,0.999405861
16298,032831.jpg,4,left-rear,0.724813998
16299,000009.jpg,7,right-rear,0.988805652
16300,036429.jpg,5,right,0.985842884
16301,008348.jpg,4,left-rear,0.999741614
16302,027286.jpg,4,left-rear,0.831941485
16303,025102.jpg,4,left-rear,0.99629873
16304,033352.jpg,4,left-rear,0.994561613
16305,034748.jpg,3,left-front,0.512031257
16306,012981.jpg,2,left,0.998391032
16307,029758.jpg,3,left-front,0.998592556
16308,003289.jpg,5,right,0.990646243
16309,006140.jpg,6,right-front,0.996554494
16310,007954.jpg,3,left-front,0.999069393
16311,000999.jpg,7,right-rear,0.825439572
16312,003511.jpg,7,right-rear,0.559323072
16313,014853.jpg,5,right,0.998377323
16314,031770.jpg,0,front,0.993637621
16315,030675.jpg,6,right-front,0.999307156
16316,001903.jpg,6,right-front,0.475027591
16317,011673.jpg,1,rear,0.778946698
16318,016502.jpg,0,front,0.998146296
16319,014376.jpg,1,rear,0.999961853
16320,005360.jpg,6,right-front,0.995242596
16321,003859.jpg,1,rear,0.998445809
16322,019493.jpg,0,front,0.99891901
16323,023278.jpg,6,right-front,0.960307956
16324,028034.jpg,0,front,0.814302266
16325,017440.jpg,4,left-rear,0.999449909
16326,005365.jpg,6,right-front,0.999183834
16327,030962.jpg,3,left-front,0.999746978
16328,026854.jpg,3,left-front,0.9957847
16329,011087.jpg,1,rear,0.989592075
16330,010479.jpg,0,front,0.998628974
16331,030757.jpg,1,rear,0.999847651
16332,019322.jpg,4,left-rear,0.999879122
16333,003336.jpg,0,front,0.522779107
16334,021270.jpg,6,right-front,0.781602204
16335,035273.jpg,5,right,0.701831162
16336,006488.jpg,3,left-front,0.855405688
16337,032295.jpg,3,left-front,0.638863683
16338,010217.jpg,3,left-front,0.999848604
16339,033270.jpg,3,left-front,0.985068619
16340,005791.jpg,7,right-rear,0.965047419
16341,028628.jpg,4,left-rear,0.810889542
16342,003101.jpg,6,right-front,0.938715875
16343,027039.jpg,4,left-rear,0.999060094
16344,026859.jpg,4,left-rear,0.77730304
16345,021081.jpg,1,rear,0.663416862
16346,004540.jpg,0,front,0.996133924
16347,030217.jpg,1,rear,0.997242928
16348,002456.jpg,5,right,0.995114326
16349,008183.jpg,1,rear,0.445296139
16350,012373.jpg,4,left-rear,0.999283612
16351,014934.jpg,1,rear,0.993215859
16352,013997.jpg,1,rear,0.997806609
16353,005823.jpg,1,rear,0.996648252
16354,007887.jpg,0,front,0.985188723
16355,009672.jpg,3,left-front,0.960458696
16356,004756.jpg,6,right-front,0.604433715
16357,036310.jpg,1,rear,0.999435723
16358,036248.jpg,0,front,0.940187752
16359,000498.jpg,1,rear,0.999978185
16360,010981.jpg,0,front,0.965527594
16361,001202.jpg,1,rear,0.999957323
16362,017382.jpg,4,left-rear,0.551216006
16363,012785.jpg,6,right-front,0.980292141
16364,036699.jpg,6,right-front,0.99015981
16365,025189.jpg,1,rear,0.996108711
16366,033851.jpg,3,left-front,0.997456968
16367,002707.jpg,3,left-front,0.99565506
16368,010074.jpg,3,left-front,0.999481499
16369,016988.jpg,6,right-front,0.992432594
16370,007344.jpg,3,left-front,0.99477011
16371,023202.jpg,4,left-rear,0.880051136
16372,036499.jpg,4,left-rear,0.996332347
16373,030433.jpg,1,rear,0.988598347
16374,028347.jpg,0,front,0.992149115
16375,017621.jpg,4,left-rear,0.998793721
16376,015578.jpg,4,left-rear,0.999863386
16377,028561.jpg,0,front,0.782800376
16378,019812.jpg,0,front,0.99755609
16379,009308.jpg,4,left-rear,0.510073721
16380,024949.jpg,3,left-front,0.974249959
16381,026235.jpg,1,rear,0.953351438
16382,021877.jpg,3,left-front,0.510023117
16383,004421.jpg,1,rear,0.999192894
16384,013980.jpg,0,front,0.979421258
16385,004619.jpg,1,rear,0.999892235
16386,004574.jpg,0,front,0.99938345
16387,020428.jpg,0,front,0.949100018
16388,030422.jpg,1,rear,0.984882295
16389,029540.jpg,4,left-rear,0.753624618
16390,003209.jpg,3,left-front,0.984009624
16391,028817.jpg,4,left-rear,0.999531269
16392,007414.jpg,4,left-rear,0.935882866
16393,024935.jpg,4,left-rear,0.729058504
16394,012898.jpg,2,left,0.999250591
16395,034513.jpg,3,left-front,0.999595106
16396,029806.jpg,6,right-front,0.774724603
16397,007365.jpg,3,left-front,0.99979645
16398,023737.jpg,3,left-front,0.998688638
16399,024212.jpg,4,left-rear,0.969491005
16400,027665.jpg,1,rear,0.986388862
16401,016702.jpg,1,rear,0.999920726
16402,006145.jpg,1,rear,0.944145679
16403,008264.jpg,4,left-rear,0.999474585
16404,004462.jpg,4,left-rear,0.997419834
16405,009319.jpg,3,left-front,0.991651237
16406,034002.jpg,3,left-front,0.997223377
16407,016787.jpg,3,left-front,0.999860168
16408,003550.jpg,3,left-front,0.989642084
16409,009258.jpg,6,right-front,0.718578041
16410,014292.jpg,1,rear,0.998078108
16411,018440.jpg,3,left-front,0.998033226
16412,030363.jpg,3,left-front,0.806658447
16413,032702.jpg,5,right,0.959720969
16414,025777.jpg,4,left-rear,0.967532814
16415,026026.jpg,5,right,0.998049855
16416,005284.jpg,4,left-rear,0.515438914
16417,030066.jpg,3,left-front,0.999320745
16418,028137.jpg,0,front,0.945024669
16419,000867.jpg,4,left-rear,0.998963356
16420,003721.jpg,0,front,0.345675766
16421,013288.jpg,1,rear,0.983507752
16422,022479.jpg,0,front,0.989735603
16423,032756.jpg,5,right,0.97123915
16424,021169.jpg,0,front,0.998837292
16425,018659.jpg,0,front,0.95713526
16426,010617.jpg,3,left-front,0.995238066
16427,018169.jpg,6,right-front,0.998357236
16428,014423.jpg,3,left-front,0.973170161
16429,005987.jpg,0,front,0.999318719
16430,022716.jpg,3,left-front,0.99843508
16431,025988.jpg,6,right-front,0.99982965
16432,021914.jpg,6,right-front,0.975862622
16433,011723.jpg,1,rear,0.999900818
16434,030584.jpg,3,left-front,0.608672559
16435,024572.jpg,6,right-front,0.999841094
16436,004066.jpg,2,left,0.79312551
16437,028403.jpg,1,rear,0.999554455
16438,016275.jpg,4,left-rear,0.985116661
16439,032372.jpg,1,rear,0.942682683
16440,006659.jpg,1,rear,0.999893785
16441,010455.jpg,2,left,0.537222922
16442,020074.jpg,3,left-front,0.833004832
16443,012861.jpg,0,front,0.851492584
16444,019769.jpg,3,left-front,0.697840631
16445,017728.jpg,3,left-front,0.84089762
16446,008951.jpg,6,right-front,0.997429788
16447,032037.jpg,6,right-front,0.999430716
16448,034459.jpg,0,front,0.809030056
16449,022166.jpg,0,front,0.991378665
16450,027592.jpg,4,left-rear,0.999985337
16451,009505.jpg,5,right,0.987037182
16452,007465.jpg,6,right-front,0.834940732
16453,031883.jpg,6,right-front,0.571940303
16454,015689.jpg,6,right-front,0.951935709
16455,020493.jpg,1,rear,0.999234557
16456,005893.jpg,3,left-front,0.748559117
16457,003325.jpg,3,left-front,0.821263194
16458,012404.jpg,5,right,0.999693036
16459,036153.jpg,1,rear,0.990451217
16460,000541.jpg,6,right-front,0.970351696
16461,009239.jpg,0,front,0.929569066
16462,017920.jpg,1,rear,0.99925071
16463,001732.jpg,4,left-rear,0.33690986
16464,014595.jpg,1,rear,0.999757349
16465,033676.jpg,3,left-front,0.506033182
16466,030386.jpg,4,left-rear,0.997784555
16467,011453.jpg,6,right-front,0.999421477
16468,015374.jpg,3,left-front,0.999892831
16469,018637.jpg,4,left-rear,0.933432519
16470,022500.jpg,3,left-front,0.985860705
16471,036557.jpg,3,left-front,0.698719919
16472,032711.jpg,1,rear,0.94828105
16473,015061.jpg,7,right-rear,0.975961506
16474,034813.jpg,4,left-rear,0.986117661
16475,015425.jpg,0,front,0.895559549
16476,029259.jpg,3,left-front,0.692697406
16477,030409.jpg,3,left-front,0.903786361
16478,029464.jpg,5,right,0.998176336
16479,023453.jpg,3,left-front,0.917899668
16480,005061.jpg,0,front,0.750440598
16481,027844.jpg,1,rear,0.853263795
16482,012368.jpg,4,left-rear,0.857622921
16483,035746.jpg,2,left,0.992202044
16484,036215.jpg,1,rear,0.976026118
16485,029917.jpg,4,left-rear,0.965503573
16486,005566.jpg,0,front,0.912437499
16487,013000.jpg,1,rear,0.999848127
16488,024265.jpg,3,left-front,0.889284313
16489,030379.jpg,1,rear,0.999924541
16490,020723.jpg,0,front,0.998688161
16491,028644.jpg,3,left-front,0.999987245
16492,006839.jpg,6,right-front,0.993791401
16493,009286.jpg,6,right-front,0.990026236
16494,033814.jpg,4,left-rear,0.999603212
16495,007621.jpg,2,left,0.99952364
16496,003061.jpg,5,right,0.866879642
16497,003435.jpg,6,right-front,0.999940395
16498,026046.jpg,4,left-rear,0.43328619
16499,001495.jpg,3,left-front,0.989849567
16500,014240.jpg,1,rear,0.99929738
16501,015798.jpg,5,right,0.998415112
16502,020923.jpg,3,left-front,0.997563362
16503,014172.jpg,2,left,0.977718413
16504,014625.jpg,1,rear,0.722606599
16505,015667.jpg,2,left,0.993361354
16506,012349.jpg,6,right-front,0.608450353
16507,014758.jpg,6,right-front,0.959836602
16508,036611.jpg,3,left-front,0.937645495
16509,007363.jpg,3,left-front,0.988007069
16510,000337.jpg,3,left-front,0.581766367
16511,012013.jpg,3,left-front,0.991399407
16512,015021.jpg,3,left-front,0.994896114
16513,009603.jpg,7,right-rear,0.644639552
16514,017839.jpg,4,left-rear,0.7518695
16515,036428.jpg,2,left,0.965635717
16516,033687.jpg,4,left-rear,0.999778211
16517,023178.jpg,3,left-front,0.993447125
16518,025547.jpg,2,left,0.67962122
16519,035671.jpg,4,left-rear,0.866399825
16520,036196.jpg,7,right-rear,0.879036903
16521,026166.jpg,0,front,0.712765396
16522,016655.jpg,4,left-rear,0.698386729
16523,013912.jpg,3,left-front,0.632660747
16524,007352.jpg,3,left-front,0.598743081
16525,025204.jpg,0,front,0.534935236
16526,018739.jpg,1,rear,0.990823746
16527,016000.jpg,3,left-front,0.971184492
16528,019219.jpg,4,left-rear,0.999895692
16529,020846.jpg,4,left-rear,0.999884367
16530,021683.jpg,6,right-front,0.833355427
16531,017772.jpg,4,left-rear,0.999500632
16532,030823.jpg,3,left-front,0.999355257
16533,009385.jpg,0,front,0.987331212
16534,033628.jpg,4,left-rear,0.981035173
16535,025433.jpg,4,left-rear,0.558131397
16536,010126.jpg,0,front,0.881583273
16537,011388.jpg,4,left-rear,0.549640417
16538,018040.jpg,0,front,0.991390228
16539,034056.jpg,5,right,0.997550547
16540,031126.jpg,4,left-rear,0.919988215
16541,035758.jpg,6,right-front,0.511279583
16542,015731.jpg,0,front,0.9997949
16543,033086.jpg,3,left-front,0.549371958
16544,013729.jpg,1,rear,0.716582
16545,025244.jpg,0,front,0.998342991
16546,027129.jpg,2,left,0.974173605
16547,023389.jpg,4,left-rear,0.997121394
16548,016863.jpg,4,left-rear,0.997815251
16549,028138.jpg,6,right-front,0.993572354
16550,031556.jpg,4,left-rear,0.996784568
16551,025106.jpg,0,front,0.995569289
16552,009277.jpg,7,right-rear,0.995916188
16553,032835.jpg,0,front,0.998549402
16554,015203.jpg,5,right,0.949042022
16555,035005.jpg,2,left,0.997306466
16556,035729.jpg,1,rear,0.999663472
16557,024271.jpg,3,left-front,0.998500943
16558,026726.jpg,1,rear,0.946256161
16559,030398.jpg,0,front,0.959669709
16560,006115.jpg,4,left-rear,0.985207796
16561,031216.jpg,3,left-front,0.992343843
16562,023259.jpg,0,front,0.947553396
16563,030337.jpg,7,right-rear,0.857464194
16564,020785.jpg,7,right-rear,0.427392811
16565,000916.jpg,4,left-rear,0.996820807
16566,026126.jpg,6,right-front,0.99916625
16567,018841.jpg,4,left-rear,0.849684775
16568,030783.jpg,0,front,0.999588072
16569,003524.jpg,1,rear,0.972112417
16570,033586.jpg,3,left-front,0.765251219
16571,023295.jpg,4,left-rear,0.999836206
16572,007896.jpg,4,left-rear,0.999958873
16573,013033.jpg,0,front,0.770124078
16574,002024.jpg,6,right-front,0.627879322
16575,018372.jpg,1,rear,0.997688413
16576,007285.jpg,0,front,0.977068961
16577,000108.jpg,3,left-front,0.882820129
16578,002625.jpg,2,left,0.999762237
16579,034046.jpg,6,right-front,0.926971376
16580,022924.jpg,0,front,0.972306907
16581,003296.jpg,2,left,0.877582669
16582,021743.jpg,2,left,0.995472312
16583,029139.jpg,1,rear,0.999987006
16584,009870.jpg,3,left-front,0.999391437
16585,018969.jpg,7,right-rear,0.95273751
16586,024733.jpg,6,right-front,0.918178856
16587,000608.jpg,1,rear,0.434057832
16588,006785.jpg,3,left-front,0.933286428
16589,017401.jpg,3,left-front,0.992445529
16590,017667.jpg,1,rear,0.821730852
16591,025153.jpg,6,right-front,0.999843478
16592,018747.jpg,6,right-front,0.995837927
16593,018072.jpg,2,left,0.288018078
16594,010383.jpg,3,left-front,0.477075428
16595,003314.jpg,3,left-front,0.994677544
16596,004082.jpg,0,front,0.760871351
16597,008613.jpg,0,front,0.999393582
16598,020579.jpg,0,front,0.999939919
16599,016463.jpg,4,left-rear,0.871685445
16600,028652.jpg,3,left-front,0.648379505
16601,024263.jpg,4,left-rear,0.999887943
16602,004143.jpg,3,left-front,0.999064624
16603,021958.jpg,1,rear,0.937906861
16604,019986.jpg,4,left-rear,0.361797452
16605,006620.jpg,6,right-front,0.639633775
16606,020329.jpg,0,front,0.753198028
16607,005354.jpg,7,right-rear,0.881229222
16608,006692.jpg,4,left-rear,0.941855133
16609,033979.jpg,3,left-front,0.844056249
16610,012557.jpg,4,left-rear,0.999450982
16611,007818.jpg,4,left-rear,0.657591164
16612,030271.jpg,5,right,0.998755813
16613,030591.jpg,3,left-front,0.996577561
16614,031288.jpg,1,rear,0.999752104
16615,006403.jpg,4,left-rear,0.710998774
16616,012969.jpg,6,right-front,0.947819233
16617,006299.jpg,1,rear,0.984181046
16618,032894.jpg,0,front,0.99367249
16619,013140.jpg,4,left-rear,0.795832753
16620,023224.jpg,3,left-front,0.672054589
16621,023897.jpg,3,left-front,0.999446809
16622,004458.jpg,6,right-front,0.614563823
16623,025124.jpg,6,right-front,0.998417974
16624,016492.jpg,2,left,0.999766529
16625,020213.jpg,7,right-rear,0.900451124
16626,011169.jpg,4,left-rear,0.345520854
16627,032070.jpg,4,left-rear,0.990388691
16628,020386.jpg,1,rear,0.999820888
16629,010755.jpg,0,front,0.791452348
16630,014336.jpg,4,left-rear,0.956338882
16631,002373.jpg,3,left-front,0.999252617
16632,018528.jpg,0,front,0.779652953
16633,018221.jpg,4,left-rear,0.809488654
16634,033363.jpg,0,front,0.999187887
16635,015604.jpg,6,right-front,0.989828765
16636,021755.jpg,2,left,0.999627233
16637,028084.jpg,4,left-rear,0.999504805
16638,002060.jpg,1,rear,0.999454319
16639,000899.jpg,1,rear,0.989202917
16640,019295.jpg,4,left-rear,0.973716795
16641,007501.jpg,2,left,0.999969244
16642,023288.jpg,0,front,0.916121066
16643,011703.jpg,4,left-rear,0.996969759
16644,021699.jpg,4,left-rear,0.426375628
16645,029739.jpg,4,left-rear,0.997502029
16646,015226.jpg,3,left-front,0.927617788
16647,035455.jpg,3,left-front,0.923503399
16648,025650.jpg,6,right-front,0.999731004
16649,033017.jpg,5,right,0.986722767
16650,027322.jpg,1,rear,0.997152925
16651,005954.jpg,1,rear,0.949190617
16652,029365.jpg,4,left-rear,0.871588886
16653,005215.jpg,6,right-front,0.984288573
16654,022668.jpg,4,left-rear,0.999801219
16655,027009.jpg,1,rear,0.999905825
16656,003122.jpg,6,right-front,0.999502659
16657,019002.jpg,3,left-front,0.679223478
16658,026525.jpg,1,rear,0.850416243
16659,000095.jpg,3,left-front,0.987811744
16660,005591.jpg,4,left-rear,0.997234404
16661,018464.jpg,5,right,0.603654385
16662,000583.jpg,0,front,0.872795045
16663,034643.jpg,3,left-front,0.824217856
16664,013214.jpg,1,rear,0.994049549
16665,023129.jpg,4,left-rear,0.666383147
16666,009966.jpg,1,rear,0.999878287
16667,017453.jpg,7,right-rear,0.836907566
16668,014107.jpg,0,front,0.993072212
16669,007173.jpg,4,left-rear,0.997463346
16670,016692.jpg,1,rear,0.999747217
16671,002177.jpg,0,front,0.866318166
16672,021047.jpg,4,left-rear,0.642984092
16673,015881.jpg,3,left-front,0.981820643
16674,016300.jpg,3,left-front,0.999098182
16675,002032.jpg,4,left-rear,0.99399215
16676,028294.jpg,7,right-rear,0.871806085
16677,036279.jpg,0,front,0.702492654
16678,003744.jpg,7,right-rear,0.909889519
16679,004001.jpg,7,right-rear,0.992076397
16680,021630.jpg,6,right-front,0.731304526
16681,001841.jpg,0,front,0.998084307
16682,024243.jpg,3,left-front,0.983985245
16683,009585.jpg,4,left-rear,0.999925256
16684,010611.jpg,6,right-front,0.995756567
16685,017187.jpg,3,left-front,0.999822319
16686,012206.jpg,1,rear,0.996018946
16687,035907.jpg,0,front,0.99935776
16688,035062.jpg,7,right-rear,0.421719491
16689,023100.jpg,2,left,0.994576693
16690,005758.jpg,3,left-front,0.9807145
16691,020042.jpg,3,left-front,0.838448226
16692,020242.jpg,2,left,0.998223364
16693,002301.jpg,0,front,0.999313712
16694,004466.jpg,6,right-front,0.982149899
16695,018664.jpg,1,rear,0.999809682
16696,031175.jpg,6,right-front,0.999811709
16697,017472.jpg,3,left-front,0.572533667
